GO	GENE	CLASS
GO:0016812	MYCTH_2308812	MF
GO:0016810	MYCTH_2308812	MF
GO:0016787	MYCTH_2308812	MF
GO:0005509	MYCTH_2295005	MF
GO:0005506	MYCTH_112329	MF
GO:0022857	MYCTH_97404	MF
GO:0022857	MYCTH_61192	MF
GO:0005525	MYCTH_2077959	MF
GO:0003924	MYCTH_2077959	MF
GO:0003824	MYCTH_2301916	MF
GO:0005515	MYCTH_2301916	MF
GO:0005634	MYCTH_117206	CC
GO:0022857	MYCTH_2300179	MF
GO:0003677	MYCTH_2312111	MF
GO:0003899	MYCTH_2312111	MF
GO:0006351	MYCTH_2312111	BP
GO:0005515	MYCTH_2300826	MF
GO:0000139	MYCTH_2300826	CC
GO:0008143	MYCTH_2294757	MF
GO:0004553	MYCTH_104106	MF
GO:0000818	MYCTH_2126987	CC
GO:0005634	MYCTH_2294698	CC
GO:0003676	MYCTH_43419	MF
GO:0003677	MYCTH_2303662	MF
GO:0003676	MYCTH_2314668	MF
GO:0003724	MYCTH_2314668	MF
GO:0003824	MYCTH_2306584	MF
GO:0005515	MYCTH_113886	MF
GO:0005885	MYCTH_113886	CC
GO:0003690	MYCTH_2306826	MF
GO:0005634	MYCTH_2306826	CC
GO:0043248	MYCTH_2295527	BP
GO:0071949	MYCTH_2128527	MF
GO:0000070	MYCTH_2309822	BP
GO:0035091	MYCTH_2295868	MF
GO:0005515	MYCTH_2295868	MF
GO:0003735	MYCTH_2091001	MF
GO:0003924	MYCTH_66068	MF
GO:0005525	MYCTH_66068	MF
GO:0003746	MYCTH_66068	MF
GO:0005515	MYCTH_2120499	MF
GO:0004553	MYCTH_2301869	MF
GO:0004553	MYCTH_82558	MF
GO:0051287	MYCTH_2298981	MF
GO:0016491	MYCTH_2298981	MF
GO:0050661	MYCTH_2298981	MF
GO:0006470	MYCTH_2304014	BP
GO:0016311	MYCTH_2304014	BP
GO:0008138	MYCTH_2304014	MF
GO:0006479	MYCTH_2071301	BP
GO:0016274	MYCTH_2071301	MF
GO:0005515	MYCTH_2313356	MF
GO:0010997	MYCTH_2313356	MF
GO:0003677	MYCTH_2303859	MF
GO:0003676	MYCTH_2298473	MF
GO:0008168	MYCTH_2298473	MF
GO:0016020	MYCTH_2316511	CC
GO:0006865	MYCTH_2316511	BP
GO:0004843	MYCTH_2301169	MF
GO:0008033	MYCTH_2295183	BP
GO:0003824	MYCTH_2295183	MF
GO:0004298	MYCTH_2308969	MF
GO:0005839	MYCTH_2308969	CC
GO:0005524	MYCTH_2316525	MF
GO:0004017	MYCTH_2316525	MF
GO:0000278	MYCTH_17562	BP
GO:0000981	MYCTH_2299337	MF
GO:0005524	MYCTH_2304921	MF
GO:0003684	MYCTH_2295926	MF
GO:0006281	MYCTH_2295926	BP
GO:0005515	MYCTH_2297389	MF
GO:0008289	MYCTH_2297389	MF
GO:0003824	MYCTH_2302498	MF
GO:0006595	MYCTH_2302498	BP
GO:0003723	MYCTH_2305009	MF
GO:0003676	MYCTH_2305009	MF
GO:0004496	MYCTH_66022	MF
GO:0005524	MYCTH_66022	MF
GO:0003735	MYCTH_2309046	MF
GO:0003723	MYCTH_2309046	MF
GO:0004672	MYCTH_96111	MF
GO:0005524	MYCTH_96111	MF
GO:0000981	MYCTH_2297445	MF
GO:0005515	MYCTH_2030078	MF
GO:0003723	MYCTH_2055144	MF
GO:0003676	MYCTH_2055144	MF
GO:0005634	MYCTH_2302626	CC
GO:0015031	MYCTH_2139484	BP
GO:0003885	MYCTH_44863	MF
GO:0016491	MYCTH_44863	MF
GO:0050660	MYCTH_44863	MF
GO:0071949	MYCTH_44863	MF
GO:0008270	MYCTH_2306463	MF
GO:0004842	MYCTH_2306463	MF
GO:0000724	MYCTH_2306463	BP
GO:0008484	MYCTH_2294415	MF
GO:0003824	MYCTH_2294415	MF
GO:0016020	MYCTH_27099	CC
GO:0007005	MYCTH_2294398	BP
GO:0008289	MYCTH_2294398	MF
GO:0004252	MYCTH_2300708	MF
GO:0046373	MYCTH_2127683	BP
GO:0004553	MYCTH_2127683	MF
GO:0071949	MYCTH_2301928	MF
GO:0005779	MYCTH_2306949	CC
GO:0016491	MYCTH_2306028	MF
GO:0000083	MYCTH_2302964	BP
GO:0003677	MYCTH_2302964	MF
GO:0005515	MYCTH_2302964	MF
GO:0004553	MYCTH_58882	MF
GO:0008757	MYCTH_2311624	MF
GO:0004672	MYCTH_100654	MF
GO:0005515	MYCTH_100654	MF
GO:0000077	MYCTH_100654	BP
GO:0005524	MYCTH_100654	MF
GO:0005576	MYCTH_2135772	CC
GO:0003883	MYCTH_2112181	MF
GO:0005634	MYCTH_41855	CC
GO:0046982	MYCTH_41855	MF
GO:0001228	MYCTH_41855	MF
GO:0005789	MYCTH_2297768	CC
GO:0003951	MYCTH_2294143	MF
GO:0003684	MYCTH_80581	MF
GO:0005515	MYCTH_80581	MF
GO:0006289	MYCTH_80581	BP
GO:0005524	MYCTH_2133483	MF
GO:0016192	MYCTH_2309758	BP
GO:0015031	MYCTH_2309758	BP
GO:0006886	MYCTH_2309758	BP
GO:0000981	MYCTH_2063030	MF
GO:0003677	MYCTH_2063030	MF
GO:0005085	MYCTH_2298717	MF
GO:0003676	MYCTH_2311279	MF
GO:0003723	MYCTH_2311279	MF
GO:0006777	MYCTH_2304786	BP
GO:0003824	MYCTH_2304786	MF
GO:0005524	MYCTH_2311147	MF
GO:0006402	MYCTH_2306791	BP
GO:0016787	MYCTH_2312235	MF
GO:0004298	MYCTH_2312235	MF
GO:0016747	MYCTH_2310623	MF
GO:0046872	MYCTH_2309647	MF
GO:0005515	MYCTH_74373	MF
GO:0003723	MYCTH_2309187	MF
GO:0004672	MYCTH_116348	MF
GO:0005515	MYCTH_2136117	MF
GO:0008168	MYCTH_2136117	MF
GO:0005975	MYCTH_2305613	BP
GO:0006457	MYCTH_2311633	BP
GO:0008138	MYCTH_2304547	MF
GO:0016311	MYCTH_2304547	BP
GO:0003743	MYCTH_74969	MF
GO:0003723	MYCTH_74969	MF
GO:0000166	MYCTH_2144990	MF
GO:0005215	MYCTH_2144990	MF
GO:0006812	MYCTH_2144990	BP
GO:0004190	MYCTH_83595	MF
GO:0005509	MYCTH_65137	MF
GO:0016747	MYCTH_112699	MF
GO:0016787	MYCTH_2295809	MF
GO:0006506	MYCTH_2295809	BP
GO:0016020	MYCTH_2138347	CC
GO:0004784	MYCTH_2308056	MF
GO:0009306	MYCTH_2130809	BP
GO:0005524	MYCTH_115909	MF
GO:0005515	MYCTH_115909	MF
GO:0042393	MYCTH_115909	MF
GO:0005524	MYCTH_2313161	MF
GO:0003677	MYCTH_2313161	MF
GO:0005515	MYCTH_96182	MF
GO:0003924	MYCTH_2306895	MF
GO:0000288	MYCTH_2306895	BP
GO:0035556	MYCTH_2298929	BP
GO:0003735	MYCTH_2306316	MF
GO:0051287	MYCTH_2301729	MF
GO:0016616	MYCTH_2301729	MF
GO:0000931	MYCTH_2311934	CC
GO:0071949	MYCTH_56455	MF
GO:0004497	MYCTH_2307394	MF
GO:0016021	MYCTH_2311285	CC
GO:0006812	MYCTH_2311285	BP
GO:0030008	MYCTH_2301662	CC
GO:0046872	MYCTH_2117900	MF
GO:0006801	MYCTH_2117900	BP
GO:0003746	MYCTH_2309018	MF
GO:0008236	MYCTH_79026	MF
GO:0004252	MYCTH_79026	MF
GO:0006508	MYCTH_79026	BP
GO:0004672	MYCTH_61755	MF
GO:0005524	MYCTH_61755	MF
GO:0004674	MYCTH_61755	MF
GO:0016491	MYCTH_2308119	MF
GO:0004553	MYCTH_2059579	MF
GO:0003824	MYCTH_104674	MF
GO:0004553	MYCTH_104674	MF
GO:0005524	MYCTH_2306416	MF
GO:0004672	MYCTH_2306416	MF
GO:0004674	MYCTH_2306416	MF
GO:0055085	MYCTH_2138963	BP
GO:0000981	MYCTH_2294181	MF
GO:0004651	MYCTH_116956	MF
GO:0003735	MYCTH_116020	MF
GO:0004553	MYCTH_2129052	MF
GO:0004107	MYCTH_2312913	MF
GO:0003735	MYCTH_2119125	MF
GO:0006412	MYCTH_2119125	BP
GO:0016491	MYCTH_2293953	MF
GO:0008270	MYCTH_2293953	MF
GO:0016616	MYCTH_2293953	MF
GO:0016020	MYCTH_2114422	CC
GO:0007023	MYCTH_2308748	BP
GO:0015631	MYCTH_2308748	MF
GO:0006606	MYCTH_2306733	BP
GO:0003677	MYCTH_2302775	MF
GO:0003824	MYCTH_2306437	MF
GO:0008483	MYCTH_2306437	MF
GO:0009058	MYCTH_2306437	BP
GO:0000124	MYCTH_2308761	CC
GO:0005669	MYCTH_2308761	CC
GO:0046982	MYCTH_2308761	MF
GO:0003676	MYCTH_92091	MF
GO:0020037	MYCTH_2294361	MF
GO:0016491	MYCTH_2294361	MF
GO:0008941	MYCTH_2294361	MF
GO:0019825	MYCTH_2294361	MF
GO:0006979	MYCTH_2086957	BP
GO:0003723	MYCTH_16224	MF
GO:0046872	MYCTH_16224	MF
GO:0007034	MYCTH_2308004	BP
GO:0006364	MYCTH_2311869	BP
GO:0043015	MYCTH_2310167	MF
GO:0000226	MYCTH_2310167	BP
GO:0016020	MYCTH_2081599	CC
GO:0006888	MYCTH_2081599	BP
GO:0000981	MYCTH_2121737	MF
GO:0007165	MYCTH_2301089	BP
GO:0035556	MYCTH_2301089	BP
GO:0000387	MYCTH_2296998	BP
GO:0006396	MYCTH_2296998	BP
GO:0003972	MYCTH_2298479	MF
GO:0003700	MYCTH_2300082	MF
GO:0016491	MYCTH_102971	MF
GO:0050660	MYCTH_102971	MF
GO:0071949	MYCTH_102971	MF
GO:0022857	MYCTH_2080893	MF
GO:0016021	MYCTH_2080893	CC
GO:0016020	MYCTH_2090611	CC
GO:0032299	MYCTH_2306825	CC
GO:0004674	MYCTH_2300159	MF
GO:0004672	MYCTH_2300159	MF
GO:0005524	MYCTH_2300159	MF
GO:0000398	MYCTH_2311886	BP
GO:0005524	MYCTH_2145046	MF
GO:0016491	MYCTH_2299273	MF
GO:0006809	MYCTH_2299273	BP
GO:0043546	MYCTH_2299273	MF
GO:0020037	MYCTH_2299273	MF
GO:0000981	MYCTH_2306512	MF
GO:0071949	MYCTH_2308449	MF
GO:0004502	MYCTH_2308449	MF
GO:0006464	MYCTH_2311602	BP
GO:0005515	MYCTH_2311602	MF
GO:0003677	MYCTH_2294400	MF
GO:0000413	MYCTH_2301478	BP
GO:0003755	MYCTH_2301478	MF
GO:0006520	MYCTH_2306475	BP
GO:0004412	MYCTH_2306475	MF
GO:0004072	MYCTH_2306475	MF
GO:0016491	MYCTH_2306475	MF
GO:0003677	MYCTH_2071028	MF
GO:0055085	MYCTH_2298349	BP
GO:0043386	MYCTH_2303577	BP
GO:0003735	MYCTH_2308236	MF
GO:0005515	MYCTH_2308236	MF
GO:0003677	MYCTH_2309404	MF
GO:0005524	MYCTH_2309404	MF
GO:0003678	MYCTH_2309404	MF
GO:0003676	MYCTH_2309404	MF
GO:0004174	MYCTH_2306862	MF
GO:0008061	MYCTH_98773	MF
GO:0005975	MYCTH_98773	BP
GO:0003824	MYCTH_102985	MF
GO:0005525	MYCTH_2296320	MF
GO:0016021	MYCTH_98992	CC
GO:0004478	MYCTH_2313783	MF
GO:0003723	MYCTH_2296599	MF
GO:0043087	MYCTH_2312480	BP
GO:0007165	MYCTH_2312480	BP
GO:0005515	MYCTH_105669	MF
GO:0006338	MYCTH_105669	BP
GO:0005515	MYCTH_2310587	MF
GO:0006281	MYCTH_100011	BP
GO:0045040	MYCTH_2058204	BP
GO:0016491	MYCTH_2064803	MF
GO:0005515	MYCTH_2315190	MF
GO:0003729	MYCTH_2315190	MF
GO:0004672	MYCTH_2299178	MF
GO:0005524	MYCTH_2131445	MF
GO:0004476	MYCTH_2303016	MF
GO:0022857	MYCTH_2134354	MF
GO:0005737	MYCTH_114376	CC
GO:0005524	MYCTH_2299335	MF
GO:0006457	MYCTH_2299335	BP
GO:0031072	MYCTH_2299335	MF
GO:0006357	MYCTH_2310696	BP
GO:0003700	MYCTH_2305050	MF
GO:0003723	MYCTH_2296912	MF
GO:0003676	MYCTH_2296912	MF
GO:0008171	MYCTH_2299830	MF
GO:0008168	MYCTH_2299830	MF
GO:0006629	MYCTH_2294996	BP
GO:0016491	MYCTH_2051168	MF
GO:0061630	MYCTH_2304854	MF
GO:0003677	MYCTH_2306980	MF
GO:0003684	MYCTH_2306980	MF
GO:0043248	MYCTH_2095925	BP
GO:0016787	MYCTH_2306532	MF
GO:0004360	MYCTH_2313833	MF
GO:0097367	MYCTH_2313833	MF
GO:0005789	MYCTH_2298702	CC
GO:0003824	MYCTH_2298702	MF
GO:0006506	MYCTH_2298702	BP
GO:0016192	MYCTH_2302071	BP
GO:0009058	MYCTH_2303364	BP
GO:0005885	MYCTH_2297020	CC
GO:0000287	MYCTH_2083946	MF
GO:0000166	MYCTH_2083946	MF
GO:0005524	MYCTH_2299613	MF
GO:0003676	MYCTH_2299613	MF
GO:0003723	MYCTH_2312108	MF
GO:0005576	MYCTH_2130287	CC
GO:0046907	MYCTH_107142	BP
GO:0022857	MYCTH_2306629	MF
GO:0005874	MYCTH_2306723	CC
GO:0003924	MYCTH_2306723	MF
GO:0005200	MYCTH_2306723	MF
GO:0005525	MYCTH_2306723	MF
GO:0004672	MYCTH_2089196	MF
GO:0000166	MYCTH_97365	MF
GO:0003700	MYCTH_101394	MF
GO:0006629	MYCTH_88639	BP
GO:0016717	MYCTH_88639	MF
GO:0003735	MYCTH_2312809	MF
GO:0005515	MYCTH_2301159	MF
GO:0043495	MYCTH_2301159	MF
GO:0005739	MYCTH_2311966	CC
GO:0016491	MYCTH_2311719	MF
GO:0004672	MYCTH_2302997	MF
GO:0005524	MYCTH_2299077	MF
GO:0005509	MYCTH_2296698	MF
GO:0004408	MYCTH_2305747	MF
GO:0016787	MYCTH_2306484	MF
GO:0000145	MYCTH_2311673	CC
GO:0005524	MYCTH_2304075	MF
GO:0004674	MYCTH_2304075	MF
GO:0004672	MYCTH_2304075	MF
GO:0003735	MYCTH_2314529	MF
GO:0005515	MYCTH_2301437	MF
GO:0000338	MYCTH_2304313	BP
GO:0006511	MYCTH_2067166	BP
GO:0005783	MYCTH_79171	CC
GO:0016020	MYCTH_2308506	CC
GO:0004190	MYCTH_2301054	MF
GO:0007015	MYCTH_2301760	BP
GO:0005515	MYCTH_2301760	MF
GO:0004115	MYCTH_2305328	MF
GO:0003735	MYCTH_2309142	MF
GO:0035091	MYCTH_2298290	MF
GO:0003774	MYCTH_92028	MF
GO:0016459	MYCTH_92028	CC
GO:0005515	MYCTH_92028	MF
GO:0016491	MYCTH_2306300	MF
GO:0003824	MYCTH_2306300	MF
GO:0016903	MYCTH_2306300	MF
GO:0005515	MYCTH_2303316	MF
GO:0004842	MYCTH_103867	MF
GO:0005634	MYCTH_2304039	CC
GO:0000398	MYCTH_2304495	BP
GO:0006914	MYCTH_2309135	BP
GO:0000287	MYCTH_2132657	MF
GO:0004449	MYCTH_2132657	MF
GO:0016616	MYCTH_2132657	MF
GO:0003735	MYCTH_2303040	MF
GO:0046872	MYCTH_2298245	MF
GO:0003700	MYCTH_2301302	MF
GO:0003677	MYCTH_2301302	MF
GO:0016491	MYCTH_2066239	MF
GO:0005744	MYCTH_2307110	CC
GO:0005515	MYCTH_2302476	MF
GO:0003777	MYCTH_2302476	MF
GO:0016787	MYCTH_2306173	MF
GO:0005634	MYCTH_2307929	CC
GO:0004672	MYCTH_2296197	MF
GO:0004674	MYCTH_2296197	MF
GO:0005524	MYCTH_2296197	MF
GO:0004066	MYCTH_2297133	MF
GO:0000166	MYCTH_2299521	MF
GO:0006412	MYCTH_2299521	BP
GO:0004812	MYCTH_2299521	MF
GO:0005509	MYCTH_2110837	MF
GO:0008270	MYCTH_2307803	MF
GO:0000981	MYCTH_107295	MF
GO:0003677	MYCTH_107295	MF
GO:0046855	MYCTH_2050951	BP
GO:0016471	MYCTH_2081891	CC
GO:0005515	MYCTH_2300475	MF
GO:0005515	MYCTH_2312134	MF
GO:0016226	MYCTH_2313065	BP
GO:0033179	MYCTH_2314502	CC
GO:0015078	MYCTH_2314502	MF
GO:0004601	MYCTH_2294840	MF
GO:0005509	MYCTH_2297808	MF
GO:0003824	MYCTH_2313137	MF
GO:0004553	MYCTH_2313137	MF
GO:0022857	MYCTH_2127034	MF
GO:0003824	MYCTH_75351	MF
GO:0031177	MYCTH_75351	MF
GO:0016491	MYCTH_2310250	MF
GO:0016307	MYCTH_2294543	MF
GO:0046872	MYCTH_2294543	MF
GO:0000285	MYCTH_2294543	MF
GO:0005524	MYCTH_2294543	MF
GO:0004525	MYCTH_2312762	MF
GO:0016891	MYCTH_2312762	MF
GO:0003676	MYCTH_2312762	MF
GO:0004712	MYCTH_2296876	MF
GO:0004672	MYCTH_2296876	MF
GO:0005524	MYCTH_2296876	MF
GO:0004497	MYCTH_2118655	MF
GO:0005506	MYCTH_2118655	MF
GO:0005198	MYCTH_2300478	MF
GO:0005515	MYCTH_2300478	MF
GO:0033179	MYCTH_86049	CC
GO:0005515	MYCTH_2302188	MF
GO:0003735	MYCTH_2295293	MF
GO:0016702	MYCTH_2309496	MF
GO:0016791	MYCTH_2297711	MF
GO:0003676	MYCTH_2299497	MF
GO:0004672	MYCTH_2133010	MF
GO:0005524	MYCTH_2133010	MF
GO:0050660	MYCTH_2112425	MF
GO:0000287	MYCTH_2310149	MF
GO:0000981	MYCTH_40012	MF
GO:0004096	MYCTH_80916	MF
GO:0020037	MYCTH_80916	MF
GO:0000398	MYCTH_2311045	BP
GO:0003723	MYCTH_2311045	MF
GO:0003676	MYCTH_2311045	MF
GO:0016787	MYCTH_2297853	MF
GO:0004672	MYCTH_2294039	MF
GO:0005524	MYCTH_2294039	MF
GO:0004674	MYCTH_2294039	MF
GO:0005515	MYCTH_2296409	MF
GO:0032786	MYCTH_2303849	BP
GO:0005737	MYCTH_2304561	CC
GO:0003824	MYCTH_2304561	MF
GO:0005634	MYCTH_2296410	CC
GO:0005515	MYCTH_2296410	MF
GO:0003980	MYCTH_2309354	MF
GO:0003677	MYCTH_2296328	MF
GO:0000981	MYCTH_2296328	MF
GO:0004842	MYCTH_2306968	MF
GO:0000209	MYCTH_2306968	BP
GO:0005515	MYCTH_2306968	MF
GO:0071467	MYCTH_2294799	BP
GO:0005975	MYCTH_2306973	BP
GO:0030246	MYCTH_2306973	MF
GO:0005515	MYCTH_2113877	MF
GO:0003723	MYCTH_2314543	MF
GO:0000381	MYCTH_2092294	BP
GO:0005576	MYCTH_80312	CC
GO:0004521	MYCTH_2313617	MF
GO:0003924	MYCTH_2297322	MF
GO:0005525	MYCTH_2297322	MF
GO:0005643	MYCTH_2301474	CC
GO:0004185	MYCTH_2302321	MF
GO:0000045	MYCTH_2304608	BP
GO:0003735	MYCTH_2315209	MF
GO:0016746	MYCTH_2306608	MF
GO:0016491	MYCTH_2308851	MF
GO:0030234	MYCTH_2308377	MF
GO:0000502	MYCTH_2308377	CC
GO:0016491	MYCTH_2310396	MF
GO:0016491	MYCTH_2143238	MF
GO:0004553	MYCTH_2309574	MF
GO:0006351	MYCTH_2296116	BP
GO:0003676	MYCTH_2296116	MF
GO:0005634	MYCTH_2296116	CC
GO:0005524	MYCTH_2306385	MF
GO:0003723	MYCTH_2080003	MF
GO:0003676	MYCTH_2080003	MF
GO:0006729	MYCTH_2299056	BP
GO:0003924	MYCTH_2314205	MF
GO:0005525	MYCTH_2314205	MF
GO:0003712	MYCTH_2300809	MF
GO:0003677	MYCTH_2311492	MF
GO:0000981	MYCTH_2311492	MF
GO:0004739	MYCTH_2303832	MF
GO:0016624	MYCTH_2303832	MF
GO:0005975	MYCTH_2296974	BP
GO:0003824	MYCTH_2296974	MF
GO:0004750	MYCTH_2296974	MF
GO:0004571	MYCTH_2139585	MF
GO:0005975	MYCTH_2139585	BP
GO:0005634	MYCTH_70818	CC
GO:0010452	MYCTH_2304904	BP
GO:0005694	MYCTH_2304904	CC
GO:0005634	MYCTH_2304904	CC
GO:0005515	MYCTH_2304904	MF
GO:0016746	MYCTH_2306947	MF
GO:0009058	MYCTH_2306947	BP
GO:0016705	MYCTH_2307578	MF
GO:0004497	MYCTH_2307578	MF
GO:0005524	MYCTH_2049780	MF
GO:0009058	MYCTH_2306158	BP
GO:0008612	MYCTH_2312865	BP
GO:0008289	MYCTH_2308567	MF
GO:0003682	MYCTH_97617	MF
GO:0000030	MYCTH_2310437	MF
GO:0000398	MYCTH_2300994	BP
GO:0046983	MYCTH_2311899	MF
GO:0005675	MYCTH_2106821	CC
GO:0034599	MYCTH_2035048	BP
GO:0015078	MYCTH_82981	MF
GO:0016787	MYCTH_2297823	MF
GO:0003735	MYCTH_2314011	MF
GO:0003676	MYCTH_2299001	MF
GO:0003723	MYCTH_2299001	MF
GO:0016020	MYCTH_2295444	CC
GO:0016021	MYCTH_2295444	CC
GO:0022857	MYCTH_2295444	MF
GO:0000981	MYCTH_2118798	MF
GO:0000981	MYCTH_2298863	MF
GO:0003676	MYCTH_2302792	MF
GO:0009082	MYCTH_2085059	BP
GO:0003924	MYCTH_2300799	MF
GO:0005525	MYCTH_2300799	MF
GO:0005515	MYCTH_2144570	MF
GO:0000276	MYCTH_2297526	CC
GO:0046677	MYCTH_2057017	BP
GO:0005524	MYCTH_2299686	MF
GO:0000502	MYCTH_2298906	CC
GO:0007264	MYCTH_2297571	BP
GO:0005092	MYCTH_2297571	MF
GO:0016491	MYCTH_2312054	MF
GO:0005839	MYCTH_2296370	CC
GO:0004298	MYCTH_2296370	MF
GO:0000502	MYCTH_2296370	CC
GO:0000906	MYCTH_2076088	MF
GO:0009231	MYCTH_2076088	BP
GO:0004488	MYCTH_2296847	MF
GO:0004842	MYCTH_2297743	MF
GO:0006891	MYCTH_2309598	BP
GO:0003723	MYCTH_2297450	MF
GO:0003676	MYCTH_2297450	MF
GO:0000287	MYCTH_2067689	MF
GO:0003824	MYCTH_2067689	MF
GO:0004386	MYCTH_2296085	MF
GO:0003676	MYCTH_2296085	MF
GO:0046983	MYCTH_2304897	MF
GO:0006355	MYCTH_2304681	BP
GO:0003954	MYCTH_2304512	MF
GO:0016491	MYCTH_2304512	MF
GO:0000105	MYCTH_2310121	BP
GO:0003824	MYCTH_2310121	MF
GO:0016740	MYCTH_2310121	MF
GO:0009058	MYCTH_2310121	BP
GO:0005515	MYCTH_77195	MF
GO:0006406	MYCTH_77195	BP
GO:0008080	MYCTH_101399	MF
GO:0006629	MYCTH_2294314	BP
GO:0005515	MYCTH_2304670	MF
GO:0007165	MYCTH_2304670	BP
GO:0016020	MYCTH_2311505	CC
GO:0005085	MYCTH_2312088	MF
GO:0005515	MYCTH_2294784	MF
GO:0042254	MYCTH_2294784	BP
GO:0006364	MYCTH_2294784	BP
GO:0004672	MYCTH_2298262	MF
GO:0005524	MYCTH_2298262	MF
GO:0003924	MYCTH_2305285	MF
GO:0005525	MYCTH_2305285	MF
GO:0004672	MYCTH_2138765	MF
GO:0006614	MYCTH_2311498	BP
GO:0004672	MYCTH_2297575	MF
GO:0005789	MYCTH_2050741	CC
GO:0000981	MYCTH_2110669	MF
GO:0005786	MYCTH_2309205	CC
GO:0006614	MYCTH_2309205	BP
GO:0003855	MYCTH_2309051	MF
GO:0003824	MYCTH_2309051	MF
GO:0004764	MYCTH_2309051	MF
GO:0003924	MYCTH_2298136	MF
GO:0005525	MYCTH_2298136	MF
GO:0003746	MYCTH_2298136	MF
GO:0005681	MYCTH_2126754	CC
GO:0008380	MYCTH_2126754	BP
GO:0003824	MYCTH_100519	MF
GO:0016791	MYCTH_100519	MF
GO:0000009	MYCTH_97899	MF
GO:0006270	MYCTH_2299355	BP
GO:0008171	MYCTH_2298688	MF
GO:0008168	MYCTH_2298688	MF
GO:0000166	MYCTH_2296109	MF
GO:0003676	MYCTH_2296109	MF
GO:0004812	MYCTH_2296109	MF
GO:0004813	MYCTH_2296109	MF
GO:0003723	MYCTH_2301780	MF
GO:0000145	MYCTH_2306297	CC
GO:0016407	MYCTH_2299783	MF
GO:0006656	MYCTH_2094032	BP
GO:0005515	MYCTH_2309416	MF
GO:0006974	MYCTH_2309416	BP
GO:0061630	MYCTH_2294048	MF
GO:0004842	MYCTH_2294048	MF
GO:0006812	MYCTH_2303819	BP
GO:0015079	MYCTH_2303819	MF
GO:0005887	MYCTH_2303819	CC
GO:0070403	MYCTH_10995	MF
GO:0005524	MYCTH_64380	MF
GO:0005515	MYCTH_2299339	MF
GO:0005975	MYCTH_2298363	BP
GO:0030246	MYCTH_2298363	MF
GO:0051225	MYCTH_2309223	BP
GO:0004126	MYCTH_35909	MF
GO:0003824	MYCTH_35909	MF
GO:0005634	MYCTH_2299407	CC
GO:0005525	MYCTH_2299407	MF
GO:0042254	MYCTH_2299407	BP
GO:0016491	MYCTH_2310035	MF
GO:0003677	MYCTH_2296792	MF
GO:0008061	MYCTH_2304239	MF
GO:0005975	MYCTH_2304239	BP
GO:0003824	MYCTH_2304239	MF
GO:0031177	MYCTH_112805	MF
GO:0003824	MYCTH_112805	MF
GO:0004467	MYCTH_2309003	MF
GO:0016020	MYCTH_2306218	CC
GO:0001405	MYCTH_2114693	CC
GO:0005524	MYCTH_71219	MF
GO:0004496	MYCTH_71219	MF
GO:0000139	MYCTH_2312489	CC
GO:0006886	MYCTH_2312489	BP
GO:0005515	MYCTH_2312489	MF
GO:0003723	MYCTH_2307431	MF
GO:0000178	MYCTH_2307431	CC
GO:0005515	MYCTH_84911	MF
GO:0003714	MYCTH_84911	MF
GO:0004176	MYCTH_2301936	MF
GO:0004592	MYCTH_2299569	MF
GO:0022857	MYCTH_2118002	MF
GO:0003924	MYCTH_113715	MF
GO:0005525	MYCTH_113715	MF
GO:0003677	MYCTH_2074154	MF
GO:0004672	MYCTH_2313063	MF
GO:0004563	MYCTH_2294755	MF
GO:0004553	MYCTH_2294755	MF
GO:0016787	MYCTH_2310800	MF
GO:0004372	MYCTH_2307642	MF
GO:0003824	MYCTH_2307642	MF
GO:0030170	MYCTH_2307642	MF
GO:0005747	MYCTH_2305076	CC
GO:0004553	MYCTH_56237	MF
GO:0009228	MYCTH_2315910	BP
GO:0000981	MYCTH_98955	MF
GO:0008531	MYCTH_2305345	MF
GO:0006520	MYCTH_2312501	BP
GO:0016743	MYCTH_2312501	MF
GO:0004553	MYCTH_50820	MF
GO:0006744	MYCTH_2300663	BP
GO:0000287	MYCTH_2295040	MF
GO:0070461	MYCTH_2302759	CC
GO:0008168	MYCTH_2300298	MF
GO:0003723	MYCTH_2300298	MF
GO:0008168	MYCTH_2295512	MF
GO:0016435	MYCTH_2295512	MF
GO:0003735	MYCTH_62593	MF
GO:0006412	MYCTH_62593	BP
GO:0003676	MYCTH_2300388	MF
GO:0009058	MYCTH_2294749	BP
GO:0003824	MYCTH_2294749	MF
GO:0003824	MYCTH_2080075	MF
GO:0009058	MYCTH_2080075	BP
GO:0055085	MYCTH_2305433	BP
GO:0016628	MYCTH_2309470	MF
GO:0016491	MYCTH_2309470	MF
GO:0016021	MYCTH_2294791	CC
GO:0071949	MYCTH_2303826	MF
GO:0003824	MYCTH_2303826	MF
GO:0016491	MYCTH_2303826	MF
GO:0050660	MYCTH_2303826	MF
GO:0005524	MYCTH_112686	MF
GO:0022857	MYCTH_2313141	MF
GO:0022904	MYCTH_2299276	BP
GO:0016757	MYCTH_2311469	MF
GO:0004378	MYCTH_2311469	MF
GO:0004402	MYCTH_82275	MF
GO:0009058	MYCTH_2301272	BP
GO:0003876	MYCTH_2296944	MF
GO:0009168	MYCTH_2296944	BP
GO:0006629	MYCTH_2037035	BP
GO:0016787	MYCTH_2307824	MF
GO:0003677	MYCTH_2305142	MF
GO:0022857	MYCTH_2128968	MF
GO:0003877	MYCTH_49355	MF
