GO	GENE	CLASS
GO:0003824	ANI_1_544014	MF
GO:0031072	ANI_1_546014	MF
GO:0051082	ANI_1_546014	MF
GO:0051082	ANI_1_546014	MF
GO:0006457	ANI_1_546014	BP
GO:0009408	ANI_1_546014	BP
GO:0005524	ANI_1_546014	MF
GO:0051082	ANI_1_546014	MF
GO:0006457	ANI_1_546014	BP
GO:0000938	ANI_1_548014	CC
GO:0042147	ANI_1_548014	BP
GO:0051028	ANI_1_550014	BP
GO:0005634	ANI_1_550014	CC
GO:0005515	ANI_1_550014	MF
GO:0005634	ANI_1_560014	CC
GO:0005665	ANI_1_560014	CC
GO:0006351	ANI_1_560014	BP
GO:0003899	ANI_1_560014	MF
GO:0006351	ANI_1_560014	BP
GO:0003677	ANI_1_560014	MF
GO:0003899	ANI_1_560014	MF
GO:0006351	ANI_1_560014	BP
GO:0003899	ANI_1_560014	MF
GO:0003677	ANI_1_560014	MF
GO:0022857	ANI_1_2478014	MF
GO:0055085	ANI_1_2478014	BP
GO:0022857	ANI_1_2478014	MF
GO:0008080	ANI_1_564014	MF
GO:0005852	ANI_1_568014	CC
GO:0004114	ANI_1_572014	MF
GO:0007165	ANI_1_572014	BP
GO:0008081	ANI_1_572014	MF
GO:0003682	ANI_1_2480014	MF
GO:0035556	ANI_1_2480014	BP
GO:0003676	ANI_1_576014	MF
GO:0005524	ANI_1_576014	MF
GO:0006629	ANI_1_2482014	BP
GO:0008081	ANI_1_2482014	MF
GO:0005515	ANI_1_2484014	MF
GO:0005975	ANI_1_582014	BP
GO:0004553	ANI_1_582014	MF
GO:0008080	ANI_1_586014	MF
GO:0016072	ANI_1_586014	BP
GO:0034470	ANI_1_586014	BP
GO:0008080	ANI_1_586014	MF
GO:0005524	ANI_1_586014	MF
GO:0045454	ANI_1_2488014	BP
GO:0005515	ANI_1_2490014	MF
GO:0015986	ANI_1_594014	BP
GO:0046933	ANI_1_594014	MF
GO:0045261	ANI_1_594014	CC
GO:0006265	ANI_1_596014	BP
GO:0003917	ANI_1_596014	MF
GO:0003677	ANI_1_596014	MF
GO:0003677	ANI_1_596014	MF
GO:0003917	ANI_1_596014	MF
GO:0006265	ANI_1_596014	BP
GO:0003677	ANI_1_596014	MF
GO:0003917	ANI_1_596014	MF
GO:0003677	ANI_1_596014	MF
GO:0005694	ANI_1_596014	CC
GO:0006265	ANI_1_596014	BP
GO:0006265	ANI_1_596014	BP
GO:0003917	ANI_1_596014	MF
GO:0003917	ANI_1_596014	MF
GO:0005694	ANI_1_596014	CC
GO:0003677	ANI_1_596014	MF
GO:0006265	ANI_1_596014	BP
GO:0003824	ANI_1_598014	MF
GO:0006508	ANI_1_602014	BP
GO:0004198	ANI_1_602014	MF
GO:0055085	ANI_1_604014	BP
GO:0005347	ANI_1_604014	MF
GO:0005739	ANI_1_608014	CC
GO:0016776	ANI_1_608014	MF
GO:0004017	ANI_1_608014	MF
GO:0005524	ANI_1_608014	MF
GO:0019205	ANI_1_608014	MF
GO:0006139	ANI_1_608014	BP
GO:0005524	ANI_1_608014	MF
GO:0004017	ANI_1_608014	MF
GO:0006269	ANI_1_610014	BP
GO:0030127	ANI_1_612014	CC
GO:0090114	ANI_1_612014	BP
GO:0006888	ANI_1_612014	BP
GO:0030127	ANI_1_612014	CC
GO:0006886	ANI_1_612014	BP
GO:0006886	ANI_1_612014	BP
GO:0030127	ANI_1_612014	CC
GO:0008270	ANI_1_612014	MF
GO:0006888	ANI_1_612014	BP
GO:0030127	ANI_1_612014	CC
GO:0006888	ANI_1_612014	BP
GO:0006886	ANI_1_612014	BP
GO:0006886	ANI_1_612014	BP
GO:0006888	ANI_1_612014	BP
GO:0030127	ANI_1_612014	CC
GO:0008270	ANI_1_612014	MF
GO:0003735	ANI_1_614014	MF
GO:0006412	ANI_1_614014	BP
GO:0005840	ANI_1_614014	CC
GO:0005515	ANI_1_616014	MF
GO:0005975	ANI_1_620014	BP
GO:0004553	ANI_1_620014	MF
GO:0005975	ANI_1_620014	BP
GO:0030246	ANI_1_620014	MF
GO:0003824	ANI_1_620014	MF
GO:0003729	ANI_1_622014	MF
GO:0000340	ANI_1_622014	MF
GO:0005515	ANI_1_2500014	MF
GO:0003735	ANI_1_626014	MF
GO:0006412	ANI_1_626014	BP
GO:0005840	ANI_1_626014	CC
GO:0015986	ANI_1_628014	BP
GO:0046933	ANI_1_628014	MF
GO:0045261	ANI_1_628014	CC
GO:0015986	ANI_1_628014	BP
GO:0000818	ANI_1_630014	CC
GO:0004170	ANI_1_640014	MF
GO:0000287	ANI_1_640014	MF
GO:0006226	ANI_1_640014	BP
GO:0046081	ANI_1_640014	BP
GO:0009443	ANI_1_2510014	BP
GO:0008478	ANI_1_2510014	MF
GO:0005509	ANI_1_2514014	MF
GO:0003676	ANI_1_2518014	MF
GO:0005975	ANI_1_656014	BP
GO:0006098	ANI_1_656014	BP
GO:0017057	ANI_1_656014	MF
GO:0005975	ANI_1_656014	BP
GO:0005515	ANI_1_660014	MF
GO:0005515	ANI_1_2524014	MF
GO:0003723	ANI_1_2524014	MF
GO:0030234	ANI_1_664014	MF
GO:0030176	ANI_1_664014	CC
GO:0019348	ANI_1_664014	BP
GO:0005515	ANI_1_666014	MF
GO:0043138	ANI_1_2526014	MF
GO:0006281	ANI_1_2526014	BP
GO:0005524	ANI_1_2526014	MF
GO:0003677	ANI_1_2526014	MF
GO:0016787	ANI_1_2526014	MF
GO:0051016	ANI_1_2532014	BP
GO:0008290	ANI_1_2532014	CC
GO:0003779	ANI_1_2532014	MF
GO:0005737	ANI_1_2532014	CC
GO:0008290	ANI_1_2532014	CC
GO:0030036	ANI_1_2532014	BP
GO:0005515	ANI_1_2534014	MF
GO:0006482	ANI_1_2536014	BP
GO:0051723	ANI_1_2536014	MF
GO:0006511	ANI_1_680014	BP
GO:0010181	ANI_1_2538014	MF
GO:0016491	ANI_1_2538014	MF
GO:0003955	ANI_1_2538014	MF
GO:0010181	ANI_1_2538014	MF
GO:0046872	ANI_1_2540014	MF
GO:0005975	ANI_1_2542014	BP
GO:0004553	ANI_1_2542014	MF
GO:0005975	ANI_1_2542014	BP
GO:0008061	ANI_1_2542014	MF
GO:0005515	ANI_1_688014	MF
GO:0004672	ANI_1_2546014	MF
GO:0006468	ANI_1_2546014	BP
GO:0005524	ANI_1_2546014	MF
GO:0004672	ANI_1_2546014	MF
GO:0006468	ANI_1_2546014	BP
GO:0005524	ANI_1_2546014	MF
GO:0005515	ANI_1_698014	MF
GO:0030833	ANI_1_700014	BP
GO:0015629	ANI_1_700014	CC
GO:0034314	ANI_1_700014	BP
GO:0005885	ANI_1_700014	CC
GO:0030041	ANI_1_700014	BP
GO:0030833	ANI_1_700014	BP
GO:0015629	ANI_1_700014	CC
GO:0034314	ANI_1_700014	BP
GO:0005885	ANI_1_700014	CC
GO:0005515	ANI_1_702014	MF
GO:0003824	ANI_1_706014	MF
GO:0032040	ANI_1_2554014	CC
GO:0005515	ANI_1_2558014	MF
GO:0016787	ANI_1_2562014	MF
GO:0006418	ANI_1_720014	BP
GO:0000166	ANI_1_720014	MF
GO:0004812	ANI_1_720014	MF
GO:0005524	ANI_1_720014	MF
GO:0004815	ANI_1_720014	MF
GO:0006422	ANI_1_720014	BP
GO:0000166	ANI_1_720014	MF
GO:0005737	ANI_1_720014	CC
GO:0005524	ANI_1_720014	MF
GO:0007017	ANI_1_724014	BP
GO:0005874	ANI_1_724014	CC
GO:0003924	ANI_1_724014	MF
GO:0007017	ANI_1_724014	BP
GO:0005525	ANI_1_724014	MF
GO:0005874	ANI_1_724014	CC
GO:0007017	ANI_1_724014	BP
GO:0005200	ANI_1_724014	MF
GO:0005525	ANI_1_724014	MF
GO:0005874	ANI_1_724014	CC
GO:0005509	ANI_1_726014	MF
GO:0005515	ANI_1_726014	MF
GO:0000166	ANI_1_2566014	MF
GO:0016021	ANI_1_2566014	CC
GO:0120029	ANI_1_2566014	BP
GO:0008553	ANI_1_2566014	MF
GO:0016021	ANI_1_2566014	CC
GO:0005515	ANI_1_730014	MF
GO:0005634	ANI_1_732014	CC
GO:0006260	ANI_1_732014	BP
GO:0000808	ANI_1_732014	CC
GO:0003723	ANI_1_734014	MF
GO:0006351	ANI_1_736014	BP
GO:0003677	ANI_1_736014	MF
GO:0003899	ANI_1_736014	MF
GO:0006351	ANI_1_736014	BP
GO:0003899	ANI_1_736014	MF
GO:0003677	ANI_1_736014	MF
GO:0006351	ANI_1_736014	BP
GO:0032549	ANI_1_736014	MF
GO:0003899	ANI_1_736014	MF
GO:0006351	ANI_1_736014	BP
GO:0003899	ANI_1_736014	MF
GO:0006511	ANI_1_740014	BP
GO:0005515	ANI_1_2570014	MF
GO:0005682	ANI_1_2570014	CC
GO:0031011	ANI_1_744014	CC
GO:0035267	ANI_1_744014	CC
GO:0097255	ANI_1_744014	CC
GO:0043139	ANI_1_744014	MF
GO:0003678	ANI_1_744014	MF
GO:0005524	ANI_1_744014	MF
GO:0043139	ANI_1_744014	MF
GO:0003824	ANI_1_750014	MF
GO:0022857	ANI_1_2574014	MF
GO:0055085	ANI_1_2574014	BP
GO:0016705	ANI_1_762014	MF
GO:0055114	ANI_1_762014	BP
GO:0005506	ANI_1_762014	MF
GO:0055114	ANI_1_762014	BP
GO:0020037	ANI_1_762014	MF
GO:0016705	ANI_1_762014	MF
GO:0016773	ANI_1_774014	MF
GO:0006000	ANI_1_774014	BP
GO:0004454	ANI_1_774014	MF
GO:0005515	ANI_1_778014	MF
GO:0005525	ANI_1_780014	MF
GO:0005525	ANI_1_780014	MF
GO:0003924	ANI_1_780014	MF
GO:0005524	ANI_1_2596014	MF
GO:0000462	ANI_1_2596014	BP
GO:0030686	ANI_1_2596014	CC
GO:0005730	ANI_1_2596014	CC
GO:0030688	ANI_1_2596014	CC
GO:0051082	ANI_1_2596014	MF
GO:0005524	ANI_1_2596014	MF
GO:0006457	ANI_1_2596014	BP
GO:0009331	ANI_1_786014	CC
GO:0055114	ANI_1_786014	BP
GO:0004367	ANI_1_786014	MF
GO:0006072	ANI_1_786014	BP
GO:0046168	ANI_1_786014	BP
GO:0055114	ANI_1_786014	BP
GO:0051287	ANI_1_786014	MF
GO:0016616	ANI_1_786014	MF
GO:0055114	ANI_1_786014	BP
GO:0016491	ANI_1_786014	MF
GO:0005975	ANI_1_786014	BP
GO:0055114	ANI_1_786014	BP
GO:0004367	ANI_1_786014	MF
GO:0055114	ANI_1_786014	BP
GO:0005978	ANI_1_788014	BP
GO:0004134	ANI_1_788014	MF
GO:0004135	ANI_1_788014	MF
GO:0016020	ANI_1_788014	CC
GO:0003824	ANI_1_788014	MF
GO:0005980	ANI_1_788014	BP
GO:0004135	ANI_1_788014	MF
GO:0004134	ANI_1_788014	MF
GO:0009073	ANI_1_790014	BP
GO:0003849	ANI_1_790014	MF
GO:0003824	ANI_1_790014	MF
GO:0009058	ANI_1_790014	BP
GO:0003839	ANI_1_2598014	MF
GO:0009055	ANI_1_794014	MF
GO:0020037	ANI_1_794014	MF
GO:0005524	ANI_1_2600014	MF
GO:0005515	ANI_1_798014	MF
GO:0006887	ANI_1_798014	BP
GO:0005737	ANI_1_798014	CC
GO:0005515	ANI_1_800014	MF
GO:0003743	ANI_1_800014	MF
GO:0003723	ANI_1_800014	MF
GO:0006413	ANI_1_800014	BP
GO:0031369	ANI_1_800014	MF
GO:0005852	ANI_1_800014	CC
GO:0003676	ANI_1_800014	MF
GO:0005515	ANI_1_802014	MF
GO:0006298	ANI_1_2602014	BP
GO:0005524	ANI_1_2602014	MF
GO:0030983	ANI_1_2602014	MF
GO:0006298	ANI_1_2602014	BP
GO:0030983	ANI_1_2602014	MF
GO:0005524	ANI_1_2602014	MF
GO:0005515	ANI_1_808014	MF
GO:0000139	ANI_1_2608014	CC
GO:0016757	ANI_1_2608014	MF
GO:0006506	ANI_1_2608014	BP
GO:0003824	ANI_1_2610014	MF
GO:0001405	ANI_1_824014	CC
GO:0016021	ANI_1_826014	CC
GO:0000981	ANI_1_2612014	MF
GO:0042025	ANI_1_2612014	CC
GO:0008270	ANI_1_2612014	MF
GO:0006355	ANI_1_2612014	BP
GO:0022857	ANI_1_2618014	MF
GO:0055085	ANI_1_2618014	BP
GO:0005515	ANI_1_840014	MF
GO:0003755	ANI_1_840014	MF
GO:0000413	ANI_1_840014	BP
GO:0003755	ANI_1_840014	MF
GO:0006457	ANI_1_840014	BP
GO:0051082	ANI_1_838014	MF
GO:0005524	ANI_1_838014	MF
GO:0006457	ANI_1_838014	BP
GO:0051082	ANI_1_838014	MF
GO:0005829	ANI_1_838014	CC
GO:0006457	ANI_1_838014	BP
GO:0005832	ANI_1_838014	CC
GO:0005524	ANI_1_838014	MF
GO:0016052	ANI_1_2626014	BP
GO:0008496	ANI_1_2626014	MF
GO:0003824	ANI_1_2626014	MF
GO:0004084	ANI_1_2630014	MF
GO:0009081	ANI_1_2630014	BP
GO:0003824	ANI_1_2630014	MF
GO:0004540	ANI_1_848014	MF
GO:0006397	ANI_1_848014	BP
GO:0004672	ANI_1_848014	MF
GO:0006468	ANI_1_848014	BP
GO:0005524	ANI_1_848014	MF
GO:0004672	ANI_1_848014	MF
GO:0006468	ANI_1_848014	BP
GO:0004056	ANI_1_850014	MF
GO:0042450	ANI_1_850014	BP
GO:0003824	ANI_1_850014	MF
GO:0003824	ANI_1_2636014	MF
GO:0000272	ANI_1_2638014	BP
GO:0052761	ANI_1_2638014	MF
GO:0005576	ANI_1_2638014	CC
GO:0005975	ANI_1_2638014	BP
GO:0004553	ANI_1_2638014	MF
GO:0004553	ANI_1_2638014	MF
GO:0008484	ANI_1_860014	MF
GO:0003824	ANI_1_860014	MF
GO:0005515	ANI_1_2640014	MF
GO:0020037	ANI_1_866014	MF
GO:0003755	ANI_1_864014	MF
GO:0005385	ANI_1_868014	MF
GO:0071577	ANI_1_868014	BP
GO:0016021	ANI_1_868014	CC
GO:0055085	ANI_1_868014	BP
GO:0046873	ANI_1_868014	MF
GO:0016020	ANI_1_868014	CC
GO:0030001	ANI_1_868014	BP
GO:0009116	ANI_1_2642014	BP
GO:0003824	ANI_1_2642014	MF
GO:0003824	ANI_1_2642014	MF
GO:0009116	ANI_1_2642014	BP
GO:0008080	ANI_1_2644014	MF
GO:0005515	ANI_1_2648014	MF
GO:0006672	ANI_1_2650014	BP
GO:0016811	ANI_1_2650014	MF
GO:0016021	ANI_1_2650014	CC
GO:0008270	ANI_1_2652014	MF
GO:0009086	ANI_1_2652014	BP
GO:0003871	ANI_1_2652014	MF
GO:0016705	ANI_1_2654014	MF
GO:0055114	ANI_1_2654014	BP
GO:0010181	ANI_1_2654014	MF
GO:0005506	ANI_1_2654014	MF
GO:0055114	ANI_1_2654014	BP
GO:0020037	ANI_1_2654014	MF
GO:0016705	ANI_1_2654014	MF
GO:0055114	ANI_1_2654014	BP
GO:0016491	ANI_1_2654014	MF
GO:0070330	ANI_1_2654014	MF
GO:0003958	ANI_1_2654014	MF
GO:0055114	ANI_1_2654014	BP
GO:0003824	ANI_1_2658014	MF
GO:0055114	ANI_1_2660014	BP
GO:0046872	ANI_1_2660014	MF
GO:0016491	ANI_1_2660014	MF
GO:0030170	ANI_1_894014	MF
GO:0009058	ANI_1_894014	BP
GO:0003824	ANI_1_894014	MF
GO:0003824	ANI_1_2662014	MF
GO:0005506	ANI_1_2668014	MF
GO:0055114	ANI_1_2668014	BP
GO:0020037	ANI_1_2668014	MF
GO:0016705	ANI_1_2668014	MF
GO:0055085	ANI_1_2670014	BP
GO:0042626	ANI_1_2670014	MF
GO:0005524	ANI_1_2670014	MF
GO:0016021	ANI_1_2670014	CC
GO:0016887	ANI_1_2670014	MF
GO:0005524	ANI_1_2670014	MF
GO:0016021	ANI_1_2670014	CC
GO:0005524	ANI_1_2670014	MF
GO:0055114	ANI_1_2672014	BP
GO:0016491	ANI_1_2672014	MF
GO:0031177	ANI_1_2672014	MF
GO:0022857	ANI_1_906014	MF
GO:0055085	ANI_1_906014	BP
GO:0022857	ANI_1_906014	MF
GO:0016740	ANI_1_2676014	MF
GO:0003824	ANI_1_2676014	MF
GO:0016747	ANI_1_2676014	MF
GO:0055114	ANI_1_910014	BP
GO:0016491	ANI_1_910014	MF
GO:0016628	ANI_1_916014	MF
GO:0055114	ANI_1_916014	BP
GO:0016126	ANI_1_916014	BP
GO:0016628	ANI_1_916014	MF
GO:0016020	ANI_1_916014	CC
GO:0008270	ANI_1_918014	MF
GO:0008270	ANI_1_918014	MF
GO:0003676	ANI_1_918014	MF
GO:0000398	ANI_1_918014	BP
GO:0016616	ANI_1_924014	MF
GO:0055114	ANI_1_924014	BP
GO:0051287	ANI_1_924014	MF
GO:0051287	ANI_1_924014	MF
GO:0055114	ANI_1_924014	BP
GO:0003924	ANI_1_928014	MF
GO:0005515	ANI_1_2692014	MF
GO:0016787	ANI_1_2694014	MF
GO:0003824	ANI_1_2694014	MF
GO:0071949	ANI_1_2696014	MF
GO:0005634	ANI_1_940014	CC
GO:0006351	ANI_1_940014	BP
GO:0003677	ANI_1_940014	MF
GO:0008270	ANI_1_940014	MF
GO:0000981	ANI_1_940014	MF
GO:0042025	ANI_1_940014	CC
GO:0008270	ANI_1_940014	MF
GO:0006355	ANI_1_940014	BP
GO:0022857	ANI_1_2698014	MF
GO:0022857	ANI_1_2698014	MF
GO:0055085	ANI_1_2698014	BP
GO:0005515	ANI_1_2700014	MF
GO:0005634	ANI_1_2702014	CC
GO:0008270	ANI_1_2702014	MF
GO:0003676	ANI_1_2702014	MF
GO:0008270	ANI_1_2702014	MF
GO:0003676	ANI_1_2702014	MF
GO:0004672	ANI_1_948014	MF
GO:0006468	ANI_1_948014	BP
GO:0004672	ANI_1_948014	MF
GO:0006468	ANI_1_948014	BP
GO:0005524	ANI_1_948014	MF
GO:0004674	ANI_1_948014	MF
GO:0005524	ANI_1_948014	MF
GO:0006468	ANI_1_948014	BP
GO:0005524	ANI_1_948014	MF
GO:0005515	ANI_1_952014	MF
GO:0003906	ANI_1_2706014	MF
GO:0006289	ANI_1_2706014	BP
GO:0008270	ANI_1_2706014	MF
GO:0016799	ANI_1_2706014	MF
GO:0003684	ANI_1_2706014	MF
GO:0003676	ANI_1_2706014	MF
GO:0003906	ANI_1_2706014	MF
GO:0006284	ANI_1_2706014	BP
GO:0016799	ANI_1_2706014	MF
GO:0008270	ANI_1_2706014	MF
GO:0003684	ANI_1_2706014	MF
GO:0008270	ANI_1_962014	MF
GO:0003899	ANI_1_962014	MF
GO:0006351	ANI_1_962014	BP
GO:0003677	ANI_1_962014	MF
GO:0003899	ANI_1_962014	MF
GO:0016757	ANI_1_964014	MF
GO:0042254	ANI_1_2708014	BP
GO:0006629	ANI_1_2710014	BP
GO:0008081	ANI_1_2710014	MF
GO:0005975	ANI_1_2714014	BP
GO:0016301	ANI_1_2714014	MF
GO:0006886	ANI_1_976014	BP
GO:0015031	ANI_1_2716014	BP
GO:0005515	ANI_1_984014	MF
GO:0005515	ANI_1_986014	MF
GO:0070403	ANI_1_988014	MF
GO:0008168	ANI_1_2722014	MF
GO:0032259	ANI_1_2722014	BP
GO:0003676	ANI_1_2722014	MF
GO:0008168	ANI_1_2722014	MF
GO:0003824	ANI_1_2724014	MF
GO:0042025	ANI_1_994014	CC
GO:0003735	ANI_1_996014	MF
GO:0006412	ANI_1_996014	BP
GO:0005840	ANI_1_996014	CC
GO:0005515	ANI_1_998014	MF
GO:0006406	ANI_1_998014	BP
GO:0017108	ANI_1_2728014	MF
GO:0033567	ANI_1_2728014	BP
GO:0017116	ANI_1_2728014	MF
GO:0006807	ANI_1_2730014	BP
GO:0004540	ANI_1_2732014	MF
GO:0003723	ANI_1_2732014	MF
GO:0022857	ANI_1_2734014	MF
GO:0055085	ANI_1_2734014	BP
GO:0022857	ANI_1_2738014	MF
GO:0022857	ANI_1_2738014	MF
GO:0055085	ANI_1_2738014	BP
GO:0006400	ANI_1_2740014	BP
GO:0008176	ANI_1_2740014	MF
GO:0008176	ANI_1_2740014	MF
GO:0071985	ANI_1_2742014	BP
GO:0000814	ANI_1_2742014	CC
GO:0006672	ANI_1_1024014	BP
GO:0016811	ANI_1_1024014	MF
GO:0016021	ANI_1_1024014	CC
GO:0015187	ANI_1_2744014	MF
GO:1904983	ANI_1_2744014	BP
GO:0005743	ANI_1_2744014	CC
GO:0008171	ANI_1_1034014	MF
GO:0016272	ANI_1_1036014	CC
GO:0051082	ANI_1_1036014	MF
GO:0006457	ANI_1_1036014	BP
GO:0055114	ANI_1_1038014	BP
GO:0016491	ANI_1_1038014	MF
GO:0030014	ANI_1_1044014	CC
GO:0006402	ANI_1_1044014	BP
GO:0000811	ANI_1_1050014	CC
GO:0006260	ANI_1_1050014	BP
GO:0015116	ANI_1_2758014	MF
GO:0008272	ANI_1_2758014	BP
GO:0016021	ANI_1_2758014	CC
GO:0008272	ANI_1_2758014	BP
GO:0055085	ANI_1_2758014	BP
GO:0016020	ANI_1_2758014	CC
GO:0008271	ANI_1_2758014	MF
GO:0006529	ANI_1_1056014	BP
GO:0004066	ANI_1_1056014	MF
GO:0005515	ANI_1_1058014	MF
GO:0005515	ANI_1_2776014	MF
GO:0030026	ANI_1_1064014	BP
GO:0005384	ANI_1_1064014	MF
GO:0016592	ANI_1_1068014	CC
GO:0006357	ANI_1_1068014	BP
GO:0003712	ANI_1_1068014	MF
GO:0000981	ANI_1_1070014	MF
GO:0042025	ANI_1_1070014	CC
GO:0008270	ANI_1_1070014	MF
GO:0006355	ANI_1_1070014	BP
GO:0005634	ANI_1_1070014	CC
GO:0006351	ANI_1_1070014	BP
GO:0003677	ANI_1_1070014	MF
GO:0008270	ANI_1_1070014	MF
GO:0005634	ANI_1_1072014	CC
GO:0006351	ANI_1_1072014	BP
GO:0003677	ANI_1_1072014	MF
GO:0008270	ANI_1_1072014	MF
GO:0008289	ANI_1_2780014	MF
GO:0006189	ANI_1_1076014	BP
GO:0005524	ANI_1_1076014	MF
GO:0004638	ANI_1_1076014	MF
GO:0006189	ANI_1_1076014	BP
GO:0046872	ANI_1_1076014	MF
GO:0005524	ANI_1_1076014	MF
GO:0019888	ANI_1_2782014	MF
GO:0030289	ANI_1_2782014	CC
GO:0030001	ANI_1_2784014	BP
GO:0046872	ANI_1_2784014	MF
GO:0016021	ANI_1_2784014	CC
GO:0000166	ANI_1_2784014	MF
GO:0005507	ANI_1_2784014	MF
GO:0019829	ANI_1_2784014	MF
GO:0006812	ANI_1_2784014	BP
GO:0016021	ANI_1_2784014	CC
GO:0005515	ANI_1_1086014	MF
GO:0008080	ANI_1_1086014	MF
GO:0004402	ANI_1_1086014	MF
GO:0000077	ANI_1_2788014	BP
GO:0042025	ANI_1_2788014	CC
GO:0005634	ANI_1_2790014	CC
GO:0016887	ANI_1_2790014	MF
GO:0000723	ANI_1_2790014	BP
GO:0030870	ANI_1_2790014	CC
GO:0006281	ANI_1_2790014	BP
GO:0043565	ANI_1_2794014	MF
GO:0008270	ANI_1_2794014	MF
GO:0006355	ANI_1_2794014	BP
GO:0008270	ANI_1_2794014	MF
GO:0006355	ANI_1_2794014	BP
GO:0005515	ANI_1_2794014	MF
GO:0016791	ANI_1_2796014	MF
GO:0030488	ANI_1_2798014	BP
GO:0016429	ANI_1_2798014	MF
GO:0031515	ANI_1_2798014	CC
GO:0005515	ANI_1_1100014	MF
GO:0000127	ANI_1_2802014	CC
GO:0006384	ANI_1_2802014	BP
GO:0010181	ANI_1_2804014	MF
GO:0003735	ANI_1_2806014	MF
GO:0005762	ANI_1_2806014	CC
GO:0032543	ANI_1_2806014	BP
GO:0035091	ANI_1_1114014	MF
GO:0046872	ANI_1_2808014	MF
GO:0019509	ANI_1_2808014	BP
GO:0005737	ANI_1_2808014	CC
GO:0051082	ANI_1_1118014	MF
GO:0006457	ANI_1_1118014	BP
GO:0005509	ANI_1_1118014	MF
GO:0005783	ANI_1_1118014	CC
GO:0005509	ANI_1_1118014	MF
GO:0005515	ANI_1_1118014	MF
GO:0005509	ANI_1_1118014	MF
GO:0004491	ANI_1_1120014	MF
GO:0055114	ANI_1_1120014	BP
GO:0055114	ANI_1_1120014	BP
GO:0016491	ANI_1_1120014	MF
GO:0055114	ANI_1_1120014	BP
GO:0016491	ANI_1_1120014	MF
GO:0016620	ANI_1_1120014	MF
GO:0007017	ANI_1_2812014	BP
GO:0005869	ANI_1_2812014	CC
GO:0016757	ANI_1_1126014	MF
GO:0006488	ANI_1_1126014	BP
GO:0052824	ANI_1_1126014	MF
GO:0005788	ANI_1_1126014	CC
GO:0016579	ANI_1_1130014	BP
GO:0036459	ANI_1_1130014	MF
GO:0036459	ANI_1_1130014	MF
GO:0006511	ANI_1_1130014	BP
GO:0006427	ANI_1_1132014	BP
GO:0004821	ANI_1_1132014	MF
GO:0005524	ANI_1_1132014	MF
GO:0016709	ANI_1_2814014	MF
GO:0055114	ANI_1_2814014	BP
GO:0071949	ANI_1_2814014	MF
GO:0006744	ANI_1_2814014	BP
GO:0055114	ANI_1_2814014	BP
GO:0050660	ANI_1_2814014	MF
GO:0016709	ANI_1_2814014	MF
GO:0055114	ANI_1_2814014	BP
GO:0004497	ANI_1_2814014	MF
GO:0035091	ANI_1_2816014	MF
GO:0004252	ANI_1_1140014	MF
GO:0006508	ANI_1_1140014	BP
GO:0006508	ANI_1_1140014	BP
GO:0008236	ANI_1_1140014	MF
GO:0006508	ANI_1_1140014	BP
GO:0004252	ANI_1_1140014	MF
GO:0071949	ANI_1_2818014	MF
GO:0006569	ANI_1_2818014	BP
GO:0019805	ANI_1_2818014	BP
GO:0004502	ANI_1_2818014	MF
GO:0022857	ANI_1_2820014	MF
GO:0055085	ANI_1_2820014	BP
GO:0022857	ANI_1_2820014	MF
GO:0055114	ANI_1_1148014	BP
GO:0016491	ANI_1_1148014	MF
GO:0055114	ANI_1_1148014	BP
GO:0005737	ANI_1_1148014	CC
GO:0004791	ANI_1_1148014	MF
GO:0019430	ANI_1_1148014	BP
GO:0005515	ANI_1_2824014	MF
GO:0055114	ANI_1_2824014	BP
GO:0016491	ANI_1_2824014	MF
GO:0046872	ANI_1_1154014	MF
GO:0003824	ANI_1_1156014	MF
GO:0016021	ANI_1_1158014	CC
GO:0050660	ANI_1_2826014	MF
GO:0071949	ANI_1_2826014	MF
GO:0050660	ANI_1_2826014	MF
GO:0055114	ANI_1_2826014	BP
GO:0016491	ANI_1_2826014	MF
GO:0033014	ANI_1_2828014	BP
GO:0004418	ANI_1_2828014	MF
GO:0018160	ANI_1_2828014	BP
GO:0033014	ANI_1_2828014	BP
GO:0004418	ANI_1_2828014	MF
GO:0005515	ANI_1_2830014	MF
GO:0005515	ANI_1_2832014	MF
GO:0005506	ANI_1_2838014	MF
GO:0055114	ANI_1_2838014	BP
GO:0020037	ANI_1_2838014	MF
GO:0016705	ANI_1_2838014	MF
GO:0016705	ANI_1_2838014	MF
GO:0055114	ANI_1_2838014	BP
GO:0022857	ANI_1_2840014	MF
GO:0055085	ANI_1_2840014	BP
GO:0008270	ANI_1_2842014	MF
GO:0003676	ANI_1_2842014	MF
GO:0016020	ANI_1_2844014	CC
GO:0016887	ANI_1_2844014	MF
GO:0005524	ANI_1_2844014	MF
GO:0055085	ANI_1_2844014	BP
GO:0042626	ANI_1_2844014	MF
GO:0005524	ANI_1_2844014	MF
GO:0016021	ANI_1_2844014	CC
GO:0003824	ANI_1_2850014	MF
GO:0016616	ANI_1_2850014	MF
GO:0055114	ANI_1_2850014	BP
GO:0022857	ANI_1_2854014	MF
GO:0022857	ANI_1_2854014	MF
GO:0055085	ANI_1_2854014	BP
GO:0022857	ANI_1_1182014	MF
GO:0055085	ANI_1_1182014	BP
GO:0016020	ANI_1_1182014	CC
GO:0022857	ANI_1_1182014	MF
